51,197,4
52,198,1
52,199,5
52,200,5
53,201,5
53,202,3
53,203,5
53,204,5
53,205,5
53,206,3
53,207,5
53,208,5
53,209,4
53,210,4
53,211,2
53,212,5
53,213,5
53,214,4
53,215,4
53,216,4
53,217,3
53,218,2
53,219,5
53,220,5
53,221,5
53,222,4
53,223,4
53,224,4
53,225,5
53,226,5
53,227,4
53,228,5
53,229,5
53,230,1
53,231,5
53,232,5
53,233,4
53,234,1
53,235,5
53,236,5
53,237,3
53,238,4
53,239,4
53,240,5
53,241,3
53,242,5
53,243,5
53,244,5
53,245,5
53,246,4
53,247,5
53,248,4
53,249,4
53,250,4
53,251,3
53,252,4
54,253,5
54,254,1
54,255,1
54,256,5
55,257,5
55,258,5
55,259,5
55,260,5
55,261,5
55,262,5
56,263,2
56,264,4
57,265,5
57,266,1
57,267,5
57,268,1
57,269,2
57,270,1
58,271,5
58,272,2
58,273,1
58,274,5
58,275,5
58,276,1
58,277,3
58,278,4
58,279,1
58,280,5
59,281,5
60,282,5
61,283,1
62,284,5
63,161,4
63,285,5
64,286,1
65,287,3
66,288,4
67,289,5
68,290,3
68,291,1
68,292,3
68,293,4
68,294,4
68,295,5
69,296,1
69,297,5
69,298,5
69,299,5
70,45,4
71,300,2
72,301,4
73,302,5
73,303,4
73,304,5
73,305,2
73,306,4
74,307,5
74,308,5
75,309,1
76,310,5
77,311,3
77,312,1
77,313,5
77,314,1
77,315,5
77,316,1
78,317,4
78,318,2
79,319,5
79,320,5
80,321,5
81,322,5
82,323,2
82,251,5
83,324,5
84,325,5
84,326,1
84,327,5
84,328,5
85,329,2
85,330,1
86,331,5
87,332,3
87,333,1
87,334,5
87,335,5
87,336,2
87,337,2
87,338,3
87,339,5
87,340,5
88,341,5
89,342,1
90,343,5
90,344,3
90,345,5
90,346,4
91,347,2
91,348,4
91,349,3
91,350,4
91,351,5
91,352,1
91,353,3
91,354,3
91,355,2
91,356,4
91,357,5
91,278,3
91,358,2
91,359,4
91,360,3
91,361,3
91,362,2
91,363,4
91,364,4
91,365,1
91,366,3
91,367,4
91,368,5
91,369,5
91,370,2
91,371,4
92,372,5
93,373,3
93,374,5
93,375,3
93,376,4
93,377,4
93,378,3
93,379,5
93,380,3
93,381,4
93,382,3
93,383,3
93,384,4
93,385,4
94,386,5
94,387,5
94,388,1
94,389,5
95,390,5
96,391,5
96,392,5
96,393,5
96,394,5
96,395,5
96,396,5
96,397,5
96,398,4
96,399,5
96,400,5
96,401,5
96,402,5
96,403,5
96,404,5
96,405,5
96,406,4
96,407,5
96,408,4
96,409,4
97,150,3
98,410,1
98,411,5
99,412,5
99,413,4
99,414,5
99,415,4
100,416,5
101,417,5
101,418,5
101,419,4
101,420,3
101,421,5
102,422,1
102,423,5
103,424,1
104,425,5
104,426,5
104,427,5
104,428,1
104,429,4
105,430,5
106,431,5
107,432,1
108,433,5
108,434,5
108,435,4
108,436,4
108,437,5
108,438,5
109,439,4
109,440,4
109,441,2
109,442,4
109,443,5
109,444,2
109,445,2
109,446,5
109,447,3
109,448,4
109,449,1
109,450,3
109,451,3
109,452,4
109,453,4
110,454,1
110,455,1
111,456,5
112,239,4
113,457,4
114,458,5
115,459,4
116,460,4
117,461,5
118,462,5
118,463,5
119,464,5
120,465,1
121,466,1
122,467,4
123,468,1
124,469,5
125,470,5
126,471,5
127,472,4
128,473,5
128,474,5
129,475,4
129,476,1
130,477,4
130,478,1
130,479,4
130,480,4
130,481,5
130,482,4
130,483,5
130,202,2
130,484,5
130,485,3
130,486,4
130,487,5
130,488,3
130,489,5
130,490,4
130,491,5
130,492,5
130,413,5
130,493,3
130,494,4
130,495,3
130,496,1
130,497,2
130,498,4
130,499,5
130,500,3
130,501,3
130,502,2
130,503,5
130,504,5
130,505,4
130,506,2
130,507,5
130,508,5
130,509,4
130,510,5
130,511,4
130,512,5
130,513,4
130,514,5
130,515,4
130,516,5
130,517,4
130,518,3
130,519,3
130,520,4
130,521,5
130,522,4
130,523,5
130,524,4
130,525,5
130,207,5
130,526,4
130,527,5
130,528,2
130,529,4
130,530,4
130,531,5
130,532,4
130,533,5
130,534,4
130,535,2
130,536,5
131,537,4
132,538,5
133,539,5
133,540,5
133,541,4
134,542,5
135,543,3
136,544,5
137,545,5
138,546,3
138,547,3
138,548,5
138,549,3
138,550,4
138,551,3
138,552,4
138,553,4
138,554,4
138,555,3
138,556,3
138,557,4
138,558,3
138,559,4
138,560,4
138,561,5
138,562,3
138,306,3
138,563,5
138,564,5
138,565,3
138,566,3
138,567,4
138,568,3
138,569,4
139,570,5
139,571,2
140,572,5
141,573,2
141,574,4
141,575,2
141,576,2
141,577,5
142,578,4
143,579,1
143,70,2
143,580,5
143,581,5
143,582,2
143,583,1
143,584,5
143,585,4
144,586,3
145,587,5
145,588,5
145,589,4
145,590,3
145,591,2
146,592,5
147,374,5
147,593,3
148,594,4
149,595,4
150,596,5
151,597,2
152,598,5
153,599,5
154,600,1
155,601,3
155,602,4
155,603,1
155,604,3
155,605,1
155,606,5
155,607,4
155,608,5
155,514,5
155,609,3
155,610,4
155,611,3
155,612,3
155,613,3
155,614,2
155,615,4
155,616,5
155,617,5
155,618,4
155,619,2
155,620,4
155,621,2
156,622,4
156,623,4
156,624,3
156,625,4
156,626,4
156,627,4
156,628,3
156,629,4
156,630,4
156,631,3
156,632,4
156,633,4
156,634,3
156,593,4
156,635,4
156,636,4
156,637,2
156,638,4
156,639,4
156,640,4
156,641,4
156,642,3
156,643,3
156,644,5
156,645,4
156,646,5
156,647,4
156,648,5
156,649,4
156,650,5
156,651,4
156,652,5
156,653,4
156,654,5
156,655,5
156,656,4
156,657,3
156,658,3
156,659,5
156,660,4
156,661,4
156,662,3
156,663,4
156,664,4
156,665,5
156,666,3
156,667,4
156,668,5
156,669,4
156,670,3
156,671,3
156,672,4
157,673,3
158,674,5
159,675,5
160,676,4
161,677,5
161,678,5
161,679,4
162,680,5
163,681,4
163,682,1
163,683,2
163,684,4
163,685,4
163,686,4
163,687,5
163,688,3
163,689,4
163,690,4
163,691,5
163,692,5
163,693,4
163,694,4
164,695,4
165,696,5
165,697,5
165,698,5
165,699,5
165,700,5
165,701,5
165,702,5
165,703,5
165,704,5
165,705,5
165,706,5
166,707,4
166,708,4
166,709,1
166,710,3
166,711,3
166,712,5
166,713,4
166,714,4
166,715,4
166,716,5
166,640,4
166,717,3
166,718,4
166,719,2
166,720,4
166,721,3
166,722,1
166,723,5
166,724,4
166,725,4
166,726,4
166,727,5
166,728,4
166,729,4
166,45,4
166,730,3
166,731,4
166,732,2
166,733,4
166,734,3
166,735,3
166,736,4
166,737,4
166,303,4
166,738,4
166,739,3
166,648,4
166,740,5
166,741,4
166,742,3
166,743,2
166,744,4
166,632,2
166,745,4
166,746,4
166,747,1
166,748,4
166,749,4
166,750,4
166,751,3
166,752,4
166,557,4
166,753,4
166,754,5
166,695,1
166,755,4
166,756,4
166,757,4
166,758,3
166,567,4
166,759,3
166,760,3
166,52,5
166,761,5
166,762,4
166,763,3
166,764,3
166,765,5
166,766,4
166,767,3
166,768,4
166,769,4
166,770,3
166,771,3
166,772,1
166,773,5
166,774,4
166,775,4
166,776,2
166,777,4
166,778,5
166,779,5
166,780,2
166,781,5
166,782,1
166,566,3
166,783,4
167,784,5
168,785,5
169,786,1
169,787,2
169,788,4
169,789,2
170,790,1
170,791,5
171,792,5
171,793,5
171,794,5
172,795,1
173,796,5
173,797,5
174,798,5
175,799,1
176,800,1
176,801,1
176,802,5
177,803,4
177,804,1
178,805,5
179,806,5
179,807,2
180,808,2
181,809,1
182,810,5
183,811,3
183,812,4
183,813,1
183,814,5
183,815,5
183,816,5
183,817,5
184,818,4
185,819,5
186,820,5
187,821,4
188,822,4
188,823,1
188,824,5
188,825,5
188,826,2
188,827,5
188,828,5
188,829,3
189,830,5
190,831,4
190,832,5
190,833,5
191,834,5
191,835,5
191,836,5
191,837,5
191,838,3
191,839,5
191,840,4
191,841,1
191,842,4
191,843,4
191,844,1
191,845,1
191,846,5
191,847,1
191,848,5
192,849,5
193,850,1
194,851,5
194,852,5
194,853,5
194,780,4
195,464,5
196,317,5
196,719,4
197,854,3
198,855,5
198,856,5
199,857,5
199,858,5
199,859,5
199,860,4
200,861,1
201,862,5
201,863,4
201,864,1
202,865,5
202,419,4
203,866,5
203,867,1
204,868,4
205,457,1
206,869,5
207,870,2
208,871,5
209,872,4
209,873,5
210,874,5
210,875,5
210,876,5
210,877,5
211,878,5
211,879,5
211,880,5
211,881,3
211,882,4
211,883,5
211,884,5
211,885,5
211,886,4
211,887,2
211,888,5
211,889,1
211,890,1
211,891,5
211,892,5
211,893,5
211,894,5
212,895,5
213,896,1
213,897,1
213,898,5
213,899,5
213,900,5
213,901,1
213,902,5
214,903,1
215,904,2
216,905,2
216,906,5
216,907,2
216,908,4
216,909,4
216,910,3
217,911,5
217,912,1
217,913,4
217,914,1
217,915,5
217,916,5
217,917,5
217,918,1
217,919,5
217,920,2
218,921,5
218,922,5
218,923,5
218,924,5
218,925,5
218,926,3
218,927,5
219,928,2
219,929,1
219,930,1
220,931,5
220,932,5
221,933,5
222,934,5
222,935,3
222,936,4
222,937,5
222,938,4
222,939,4
222,940,3
222,941,4
222,942,5
222,943,4
222,944,1
222,945,3
222,946,4
222,947,4
222,948,5
222,949,4
222,950,4
223,951,1
224,952,4
225,953,5
225,954,5
225,955,5
226,956,2
226,957,5
226,958,5
226,959,5
226,960,5
226,961,4
226,962,3
226,963,2
226,964,5
226,965,4
226,966,2
226,967,3
226,968,3
226,969,3
226,970,3
226,971,5
226,972,5
226,973,3
226,974,5
226,975,5
226,976,5
226,977,4
226,978,3
226,979,4
226,980,5
226,981,5
226,982,4
226,983,3
226,984,2
226,985,4
226,986,3
226,987,3
226,988,5
226,989,5
226,990,3
226,991,3
226,992,5
226,993,5
226,994,3
226,995,3
226,996,5
226,997,2
226,998,5
226,999,3
226,1000,3
226,1001,5
226,1002,5
226,1003,5
226,1004,5
226,1005,5
226,1006,5
226,1007,4
226,1008,5
226,1009,4
226,1010,2
226,1011,3
226,1012,5
226,1013,5
226,1014,5
226,1015,4
226,1016,4
226,1017,4
226,1018,4
226,1019,4
226,1020,3
226,1021,4
226,1022,3
226,1023,5
226,1024,3
226,1025,3
226,1026,5
226,1027,5
226,1028,4
226,1029,4
226,1030,2
226,1031,4
226,1032,4
226,1033,4
226,946,5
226,1034,5
226,1035,5
226,1036,5
226,1037,5
226,1038,4
226,1039,5
226,1040,3
227,1041,4
227,1042,2
227,1043,3
227,1044,5
227,1045,3
227,1046,4
227,1047,5
227,1048,4
227,1049,4
227,1050,4
227,804,4
227,720,4
227,1051,4
227,1052,1
227,1053,3
227,1054,3
227,1055,3
227,1056,4
227,1057,3
227,1058,4
227,555,2
227,1059,4
227,1060,5
227,756,3
227,1061,2
227,1062,4
227,1063,3
227,1064,3
227,867,4
227,1065,4
227,551,1
227,1066,2
227,1067,5
227,1068,2
227,1069,4
227,1070,2
227,1071,5
227,1072,4
227,1073,2
227,1074,4
227,1075,4
227,1076,5
227,1077,5
227,1078,4
227,1079,4
227,1080,4
227,1081,2
227,1082,5
227,1083,3
227,1084,1
227,1085,2
227,1086,5
227,1087,4
227,1088,1
227,1089,3
227,1090,4
227,593,3
227,1091,4
227,1092,4
227,1093,4
227,1094,3
227,1095,4
227,1096,4
227,1097,5
227,1098,3
227,1099,1
227,1100,4
227,1101,4
227,1102,4
227,1103,4
227,1104,2
227,1105,5
227,1106,2
227,1107,3
227,1108,4
227,1109,2
227,1110,3
227,1111,4
227,559,4
227,4,3
228,1112,2
228,1113,4
228,1114,3
228,1115,5
228,1116,1
228,1117,4
228,1118,2
228,1119,5
229,1120,4
229,777,3
229,762,4
230,1121,5
230,1122,1
231,1123,5
232,1124,2
232,1125,4
232,1126,3
232,1127,5
232,1128,1
232,1129,3
233,1130,4
233,1131,3
233,1132,3
233,1133,3
233,1134,1
233,1135,4
233,1136,4
233,1137,4
233,1138,5
233,1139,3
234,1140,2
235,1141,4
236,1142,5
237,1143,5
238,1144,1
238,195,5
238,1145,5
238,1146,5
239,1147,4
239,1148,5
240,1149,1
241,1150,1
241,1151,1
241,1152,1
241,1153,1
242,1154,4
242,1155,4
242,1156,4
242,1157,5
242,1158,5
242,1159,5
242,1160,1
242,1161,1
242,732,5
243,1162,2
243,1163,3
243,1164,4
243,1165,3
243,1166,3
243,1167,3
243,1168,3
243,1169,3
243,1170,3
243,1171,2
243,1156,4
243,554,3
243,1172,1
243,1173,3
243,1174,4
243,1175,1
243,1176,1
243,1177,3
243,1178,2
243,1179,4
243,763,5
243,1180,5
243,780,1
243,1181,3
243,1182,3
243,1183,3
243,1184,1
243,1185,2
243,1186,4
244,1187,2
245,739,5
246,707,5
246,1188,5
246,722,1
247,1189,3
248,1190,4
249,1191,5
249,1192,5
250,1193,1
250,1194,3
250,1195,3
251,1196,5
251,1197,4
251,120,1
251,1198,1
251,1199,5
251,1200,4
251,1201,1
251,1202,5
251,1203,5
251,1204,1
251,1205,3
251,1206,5
252,1207,5
253,1208,5
253,1209,3
253,1210,3
253,1211,4
254,1212,1
254,1213,5
254,1214,1
254,1215,1
255,776,1
255,1216,1
256,543,1
256,1092,4
257,1217,5
258,514,5
259,846,5
259,464,3
259,194,5
260,832,5
260,1218,1
261,1219,2
261,1220,1
262,1105,5
263,1221,5
264,1222,3
265,1223,5
266,1224,4
266,1225,4
266,1226,4
266,1227,3
267,1228,5
267,1229,1
267,1230,1
267,1231,1
268,1232,5
269,1233,5
270,1234,4
271,1235,5
272,1236,4
273,1237,4
273,1238,5
273,1239,4
273,1240,5
273,1241,5
273,1242,5
273,1243,4
273,1244,5
273,1245,2
274,911,5
275,1246,5
275,1247,5
276,1248,1
277,1249,5
278,1250,5
278,1251,5
278,1252,5
278,1253,2
279,1254,1
279,1255,1
279,1256,5
279,1257,1
280,159,4
280,1258,4
281,849,1
282,1259,1
283,1260,1
284,1261,5
285,1262,4
286,1263,5
287,1264,5
288,1265,2
288,1266,4
288,1267,3
289,1268,4
289,1269,3
289,1270,4
289,290,4
289,1271,5
289,1272,5
289,1273,4
289,1274,5
289,1275,4
289,1276,4
289,1277,4
289,1278,4
289,1279,4
290,1280,5
291,1281,1
291,1282,2
291,1283,5
292,1284,3
293,761,5
294,1285,4
295,975,4
295,1286,4
295,1287,5
295,1288,2
296,1289,2
297,1290,5
297,1291,1
297,1292,5
297,1293,1
297,1294,5
297,1295,1
298,1296,1
299,1297,5
299,1298,5
299,1299,5
299,1300,5
299,1301,1
299,1302,5
299,1303,2
299,1304,1
299,1305,1
299,1306,2
299,1307,5
299,1308,1
299,1309,5
299,1310,1
299,1311,5
299,1312,5
299,1313,5
299,1314,5
299,1315,5
299,1316,1
299,1317,5
299,1318,1
299,1319,5
299,1320,1
299,1321,5
300,1322,5
301,1323,4
302,1324,4
303,1325,2
304,1326,4
304,1327,4
304,1328,3
305,1188,5
306,1329,5
307,1330,4
307,856,4
308,1331,5
308,1332,5
309,1333,5
309,1334,5
309,1335,3
309,1336,1
309,1337,5
309,1338,1
309,1339,5
309,1340,1
309,1341,1
309,1342,1
309,1343,1
309,1344,5
309,1345,1
310,1346,2
311,1347,2
311,1348,5
311,1349,5
311,1350,1
311,69,4
312,676,3
312,879,2
312,1351,4
312,1352,4
312,1353,4
312,1354,4
312,1355,4
312,1356,4
312,1357,3
312,1358,4
312,1359,4
312,1360,4
312,1361,4
312,1362,4
312,1363,5
312,1364,4
312,1365,4
312,1366,4
312,1367,5
312,1368,4
312,1369,4
312,1370,2
312,1371,5
312,1372,4
312,1373,4
312,1374,4
312,1375,4
312,1376,3
312,1377,2
312,1378,4
312,1379,1
312,1380,4
312,1381,4
312,1382,4
312,1383,5
312,1384,4
312,1385,5
312,1386,3
312,1387,4
312,1388,3
312,1389,4
312,1390,1
312,1391,4
312,1392,2
312,1393,4
312,1394,5
312,1395,4
312,1396,4
312,1397,5
312,1398,3
312,1399,2
312,1400,5
312,1401,3
312,1402,4
312,1403,4
312,1404,4
312,1405,3
312,1406,4
312,1407,4
312,1408,3
312,1409,4
312,1410,4
312,1411,4
312,1412,4
312,1413,4
312,1414,4
312,1415,4
312,1416,5
312,1417,4
312,1418,2
312,1419,2
313,1420,5
314,1421,5
315,1422,3
316,773,3
317,1423,5
318,1424,5
318,1425,5
318,1426,5
319,1427,5
320,1428,5
321,1429,5
321,1430,4
322,1431,5
322,1432,4
322,1433,5
322,1434,5
322,1435,5
322,1436,5
322,1437,1
322,1438,5
322,1439,5
322,1440,5
322,1441,2
322,1442,5
322,1443,1
322,1444,5
322,1445,4
322,1446,5
322,1447,5
322,1448,5
322,1449,5
323,1450,5
323,1451,2
323,1452,5
323,1453,1
323,1454,1
323,1455,2
323,1456,5
323,1457,5
323,1458,5
323,1459,1
324,1460,5
325,1461,5
325,1462,2
325,1463,1
326,1464,5
327,1465,5
327,1466,5
328,1467,3
328,1468,5
329,1469,1
329,1470,2
329,1471,5
330,1472,5
330,1473,5
330,1474,4
330,1475,1
330,1476,5
331,1477,1
331,1478,4
331,1479,5
331,1480,5
331,1481,5
331,1482,5
331,1483,5
331,1484,2
331,1485,5
332,1486,5
333,1487,5
334,1488,4
334,1489,4
335,1490,5
335,1491,5
335,1492,4
335,1131,3
335,1493,4
335,1494,3
335,1495,5
335,1496,5
335,1497,5
335,1498,3
335,1499,5
335,1500,5
335,1137,4
335,1501,5
335,1502,2
335,1503,4
335,1504,5
335,1505,5
335,1506,5
335,1507,4
335,1508,2
336,1509,5
336,1510,1
337,1511,5
337,1512,5
337,1513,5
337,1514,1
337,1515,3
337,1516,1
337,1517,5
338,1518,1
338,1519,5
338,1520,5
339,1521,5
340,1522,3
340,1523,3
340,1524,3
340,1525,5
340,1526,4
340,566,3
340,738,5
340,1527,3
341,1528,1
342,1529,1
342,1530,5
342,1531,2
342,1532,2
342,1533,3
342,1534,4
342,1535,4
342,1536,4
342,1537,3
343,1538,5
344,1539,5
344,1540,1
345,1541,4
346,1542,5
347,1543,5
348,1544,5
349,1545,5
349,1546,1
349,1547,1
349,1548,1
349,1549,1
350,1180,1
350,1550,1
350,1551,1
351,1552,5
351,1553,4
351,1554,5
351,229,3
352,1555,5
353,1556,1
354,1557,5
354,1558,5
355,1559,3
356,1560,1
357,1561,3
357,1562,5
357,1563,4
357,1564,3
357,1565,4
357,1566,3
358,1413,3
358,1567,1
359,1568,1
360,1569,5
360,1570,5
360,1571,5
360,1572,3
360,1573,5
360,1574,5
360,1575,4
361,1576,5
362,1577,2
363,1578,1
364,1579,4
365,1580,5
366,1581,2
367,1582,5
368,839,5
369,1583,5
369,1584,3
369,1585,5
370,1586,5
371,1587,1
372,1588,1
373,476,5
373,1589,1
373,1590,5
374,1591,4
375,1592,1
376,1593,2
377,1594,5
378,1595,5
378,1596,2
378,1597,5
378,1598,4
379,1599,1
379,1600,2
379,1601,4
379,1602,4
379,1603,5
379,1604,5
379,1605,5
379,1606,5
379,1607,4
379,1608,4
379,1609,4
379,1147,4
379,1610,3
379,1611,5
380,1612,2
380,1613,1
380,1614,5
380,1615,5
380,1616,3
380,1617,4
380,1618,5
381,1619,5
381,1620,5
381,1621,5
381,1622,5
381,1623,5
382,1624,5
383,1625,2
383,1626,2
383,1627,4
383,1628,3
383,1629,3
383,1630,2
383,1631,3
383,1632,1
383,1633,2
383,229,5
384,1634,1
384,861,2
384,1635,5
384,1636,5
384,926,5
385,1637,1
385,1638,4
385,1555,3
385,1639,4
385,1640,5
385,1641,4
385,1642,4
386,1643,4
387,1644,4
387,1645,3
387,1646,1
387,1647,4
388,1648,5
388,1649,5
389,1650,1
390,1651,5
391,1652,1
391,1653,5
391,1105,5
392,1654,1
393,1655,5
393,1656,5
394,1657,1
395,1658,1
396,1659,3
397,1221,1
397,1660,5
398,1661,4
398,1662,5
398,1663,5
399,1664,1
400,1665,1
400,1666,5
400,196,5
401,1667,5
402,1668,5
403,586,5
403,1669,5
403,1670,4
403,1671,4
403,1672,1
403,736,1
404,1673,4
404,1674,5
405,1675,5
405,1676,5
405,1677,5
405,1678,4
405,1679,5
406,1680,5
406,1681,5
406,1682,5
406,1683,5
407,1684,5
408,553,1
409,1685,1
410,1686,4
411,1687,5
411,1688,5
411,830,4
411,1689,5
411,1690,4
411,1691,5
411,1692,5
411,1693,4
412,1694,5
413,7,4
413,1695,5
413,1696,3
413,1137,5
413,1697,4
413,1698,5
413,1699,4
414,1700,1
414,1701,1
415,1702,5
415,1703,5
416,118,4
416,770,1
416,1704,3
416,1705,3
416,1706,5
417,1707,5
417,1524,5
417,1708,2
417,1709,5
417,1710,5
417,814,4
417,1711,4
417,1712,2
417,1713,4
417,1714,3
417,1715,4
418,1716,5
419,1717,5
419,1718,5
419,1719,1
419,1720,5
420,1721,1
421,1722,1
421,553,4
422,1723,1
422,1724,1
423,1725,5
424,1726,1
425,1727,5
426,1728,2
427,1729,5
428,1730,5
429,1731,5
429,1732,1
429,1733,1
430,1734,1
431,1735,5
432,502,1
432,1736,3
432,1737,4
432,1738,4
432,1739,4
432,1740,3
432,1741,3
432,1742,3
432,1743,2
432,1744,4
433,1745,1
434,1746,5
434,1747,2
434,1748,3
434,1749,1
435,1750,1
436,1751,4
437,1752,4
437,1753,4
438,1754,3
438,1755,5
438,385,4
439,1046,4
440,1756,4
441,931,5
441,1757,5
442,1758,2
443,1759,5
443,1760,5
443,1761,5
444,1762,5
445,1763,1
446,756,1
447,1764,5
448,1765,5
449,1766,5
450,1767,1
450,1768,5
451,1769,5
452,1770,4
453,1771,1
453,1772,4
454,1773,1
455,1774,2
455,1775,2
456,756,4
456,1148,4
457,1776,5
457,1777,1
457,1778,1
457,1779,5
457,47,5
457,1780,5
457,1781,1
458,1782,1
459,1783,5
460,1784,5
460,1785,5
460,1786,5
460,1299,5
460,1787,5
460,1788,3
460,1789,5
460,1790,5
460,1791,5
460,1792,5
460,1793,5
460,1794,5
460,1795,5
460,1796,5
460,1797,5
461,972,2
462,1798,5
463,1799,5
464,1800,3
465,1801,5
466,1802,5
467,1803,5
468,1804,5
469,1805,5
469,1806,5
470,1807,1
471,464,4
472,1808,5
472,1809,2
472,1810,1
472,1811,1
472,1812,5
473,343,4
473,1813,3
473,541,5
473,1814,5
473,1041,4
473,1815,5
473,1816,1
473,1817,3
473,1818,3
473,1819,3
473,1820,3
473,1810,3
473,717,2
473,1821,1
473,1822,2
473,741,4
473,755,4
473,1823,3
474,1824,5
474,1825,5
474,1826,5
475,1827,3
475,1828,3
476,1829,5
476,1830,1
477,1831,5
478,1832,5
479,1833,1
480,1834,1
481,1835,5
482,1836,1
482,1837,2
482,1838,2
482,1839,1
482,1840,4
483,1841,4
483,1842,1
483,1843,1
483,1844,3
483,1845,5
483,1846,5
483,1847,2
483,1848,2
483,1849,4
483,1850,5
483,1851,2
483,1852,3
483,1853,4
483,1854,3
483,1855,2
483,1856,4
483,1857,3
483,1858,2
483,1859,5
483,1860,2
483,1861,5
483,1862,4
483,1863,4
484,1864,1
485,82,1
486,1865,5
487,1866,5
487,1867,5
487,1868,5
487,1869,5
487,1870,5
487,1871,5
487,1872,5
487,1873,5
487,1874,5
487,1875,5
488,1876,1
489,1877,5
489,1878,2
489,1879,5
490,1880,2
491,1881,5
491,1344,3
491,1882,5
491,1883,5
491,1884,5
491,1885,5
491,1886,5
491,1887,5
492,1888,1
492,1058,4
493,1889,5
494,1890,5
495,1891,5
495,1892,5
496,1893,5
497,1894,4
498,1895,5
499,1896,5
499,1897,4
499,1898,5
499,1899,5
500,1900,1
500,1901,1
500,1902,5
500,1903,5
500,1904,5
500,1905,5
500,1906,5
500,1907,3
501,1908,3
502,1909,5
503,1910,4
503,1911,4
503,1912,2
503,1913,4
503,1914,3
503,1915,4
503,1916,1
503,1917,4
503,1918,3
503,1919,4
503,1920,4
503,1921,3
503,1922,4
503,1923,3
503,1924,4
504,593,4
505,1618,5
506,1925,5
507,1926,2
508,1927,5
508,1928,5
509,1929,5
510,1930,5
510,1931,5
510,1932,5
510,1933,5
510,1934,5
510,1935,5
510,1616,5
510,1936,5
510,1937,5
511,1938,1
512,1939,4
513,1940,5
513,1941,1
514,1942,1
514,1943,5
514,1944,5
515,1945,5
516,1946,2
517,1947,4
517,1948,5
517,1949,4
517,1950,3
517,1951,1
517,1952,5
517,1953,5
518,1258,3
518,565,4
519,1954,2
519,1955,5
519,1956,5
520,1957,1
521,1958,5
522,1959,5
522,1960,5
522,1961,5
523,1962,1
524,1963,2
525,1964,5
526,105,5
526,1965,1
527,1966,5
527,1967,1
527,1682,5
527,1968,4
528,1969,5
528,1970,4
528,1971,3
528,1972,4
529,1973,4
529,1974,5
529,1975,2
529,1976,4
529,1977,2
529,1978,5
529,1979,4
529,1980,2
529,1981,4
529,1982,2
529,1983,4
529,1984,4
529,1985,4
529,1986,5
530,1987,5
530,1988,5
530,1989,5
530,1990,5
531,1991,5
532,1992,5
533,1993,5
533,746,1
533,1994,5
534,1995,4
534,1996,5
535,1997,5
536,1998,2
537,1999,1
537,1331,5
537,2000,5
537,2001,5
537,2002,5
537,2003,3
537,2004,4
537,2005,5
537,2006,5
537,2007,5
537,2008,5
537,2009,3
537,2010,5
537,2011,4
537,2012,5
537,2013,5
537,2014,3
537,2015,5
537,2016,5
537,2017,1
537,2018,5
537,1601,5
537,2019,2
538,2020,1
539,1482,5
540,2021,5
541,2022,2
542,2023,5
